"ɪt ɛs ðə kaɪnd ʌv ʌndɚɹ ɪnspaɪɚd , oʊvɚbloʊn ɛntɚpɹaɪz ðæt ɡɪvz hɑːliwʊd siːkwəlz ɐ bæd neɪm ",0
ðə muːvi stɑːɹts wɪð ɐ lɛdʒənd ænd ɛndz wɪð ɐ stoːɹi ðæt ɪz soʊ fɑːɹ fɛtʃt ɪt wʊd biː ɪmpɑːsᵻbəl tə bᵻliːv ɪf ɪt wɜːɹ ɛnt tɹuː ,0
ɹiəli dʌz fiːl laɪk ɐ ʃɔːɹt stɹɛtʃt aʊt tə fiːtʃɚ lɛŋθ ,0
"ɐ bɹiːzi blɛnd ʌv ɑːɹt , hɪstɚɹi , ɛsoʊtɛɹɪk mjuːzɪŋz ænd fɪlɑːsəfi ",1
"ʌnɛkspɛktᵻd moʊmənts ʌv ɔːθɛntɪkli ɪmpʌlsɪv hjuːmɚɹ ɑːɹ ðə hɔːlmɑːɹk ʌv ðɪs bɪɾɚswiːt , ʌŋkɑːmənli sɪnsɪɹ muːvi ðæt poːɹtɹeɪz ðə fɹæŋk hjuːmænᵻɾi ʌv ɪmoʊʃənəl ɹᵻkʌvɚɹi ",1
"stændz æz ɐ dɑːkjuːmənt ʌv wʌt ɪt fɛlt laɪk təbi ɐ nuː jɔːɹkɚɹ ɔːɹ , ɹiəli , təbi ɐ hjuːmən biːɪŋ ɪnðə wiːks æftɚ naɪn ɪlɛvən ",1
maɪ waɪf ɪz ɐn æktɹəs wɜːks æz wɛl æz ɪt dʌz bɪkʌz ɛlɑːɹbiː ðə liːdz ɑːɹɹɑːɹbiː ɑːɹ sʌtʃ ɐ kəmpæniənəbəl kʌpəl ,1
"ɐbaʊt ʃmɪt ɪz nɪkəlsən ɛs ɡuːfi , hɑːɹtfɛlt , mɛsmɚɹaɪzɪŋ kɪŋ lɪɹ ",1
"ɐ kɑːmədi ðæt ɪz wɔːɹm , ɪnvaɪɾɪŋ , ænd sɚpɹaɪzɪŋ ",1
"hætfiːld ænd hɪks meɪk ðɪ ɑːdɪst ʌv kʌpəlz , ænd ɪn ðɪs sɛns ðə muːvi bɪkʌmz ɐ stʌdi ʌvðə ɡæmbəlz ʌvðə pʌblɪʃɪŋ wɜːld , ɔfɚɹɪŋ ɐ keɪs stʌdi ðæt ɛɡzɪsts ɐpɑːɹt fɹʌm ɔːl ðə muːvi ɛs pəlɪɾɪkəl ɹæmɪfɪkeɪʃənz ",1
"ðə muːvi ɪz soʊ kəntɹaɪvd , nɑːnsɛnsɪkəl ænd fɔːɹmjʊleɪɪk ðæt , kʌm tə θɪŋk ʌv ɪt , ðə deɪ oʊld ʃɛlf wʊd biː ɐ moːɹ ɐpɹoʊpɹɪət loʊkeɪʃən tə stoːɹ ɪt ",0
"ðɪs sɛnsᵻtɪv , smɑːɹt , sævi , kəmpɛlɪŋ kʌmɪŋ ʌv eɪdʒ dɹɑːmə dɛlvz ɪntʊ ðə pæsɪv ɐɡɹɛsɪv saɪkɑːlədʒi ʌv koʊ dᵻpɛndəns ænd ðə stɹʌɡəl fɔːɹ sɛlf ɛstiːm ",1
"ɛnɪɡmə lʊks ɡɹeɪt , hɐz sɑːlɪd æktɪŋ ænd ɐ niːt pɹɛmɪs ",1
"ᵻvɛntʃuːəli , ðeɪ wɪl hæv ɐ ʃoʊdaʊn , bʌt , baɪ ðɛn , jʊɹ sɛnsᵻz ɑːɹ æz mʌʃi æz piːz ænd juː duː ɛnt kɛɹ huː faɪɚz ðə wɪnɪŋ ʃɑːt ",0
"æz wɔːɹm æzɪtɪz waɪz , dɛftli sɛɾɪŋ ɔf ʌpɹoːɹiəs hjuːmɚ wɪð ɐn ʌndɚlaɪɪŋ sɪɹiəsnəs ðæt sniːks ʌp ɔnðə vjuːɚ , pɹəvaɪdɪŋ ɐn ɛkspiəɹɪəns ðæt ɪz ɹɪtʃɚ ðɐn æntɪsᵻpeɪɾᵻd ",1
ɡɑːdɚd ɛs oʊd tə tæklɪŋ laɪf ɛs wʌndɚmənt ɪz ɐ ɹæmblɪŋ ænd ɪŋkoʊhɪɹənt mænɪfɛstoʊ ɐbaʊt ðə veɪɡnəs ʌv tɑːpɪkəl ɛksɛs ɪn pɹeɪz ʌv lʌv ɹᵻmeɪnz ɐ pɑːndɚɹəs ænd pɹɪtɛnʃəs ɛndɛvɚ ðæt ɛs ʌnfoʊkəst ænd tiːdiəsli ɛɡzæspɚɹeɪɾɪŋ ,0
"ðɪs ɹɛdi meɪd mɪdnaɪt muːvi pɹɑːbəbli woʊ ɛnt stænd ðə koʊld laɪt ʌv deɪ , bʌt ʌndɚ ðə ɹaɪt kəndɪʃənz , ɪt ɛs ɡuːfi ɛlɑːɹbiː ɪf nɑːt ɛntaɪɚli hoʊlsʌm ɑːɹɹɑːɹbiː fʌn ",1
"hæmpɚd noʊ , pæɹəlaɪzd baɪ ɐ sɛlf ɪndʌldʒənt skɹɪpt ðæt eɪmz fɔːɹ poʊɪtɹi ænd ɛndz ʌp saʊndɪŋ laɪk sæɾaɪɚ ",0
"ɔːlðoʊ sɛnsᵻtɪv tʊ ɐ fɔlt , ɪt ɛs ɔfən oʊvɚɹɪʔn̩ , wɪð ɐ sɜːfɪt ʌv weɪɾi ɹɛvɪleɪʃənz , flaʊɚɹi daɪəlɑːɡ , ænd nəstældʒə fɚðə pæst ænd ɹoʊdz nɑːt teɪkən ",0
"sɛvɹəl ʌnɪntɚɹəstɪŋ , ʌnlaɪkəbəl piːpəl duː bæd θɪŋz tʊ ænd wɪð iːtʃ ʌðɚɹ ɪn ʌnfeɪθfəl ",0
"ɐ loʊ ɹeɪt æni fiːtʃɚɹɪŋ sʌm kɪd huː kɑː ɛnt ækt , oʊnli ɛkoʊz ʌv dʒoːɹdən , ænd wɪɹdoʊ æktɚ kɹɪspɪn ɡlʌvɚ skɹuːɪŋ θɪŋz ʌp oʊld skuːl ",0
ðɪs vɜːʒən dʌz dʒʌstɪs boʊθ tə stiːvɛnsən ænd tə ðə saɪ faɪ ʒɑːnɹə ,1
"sɚpɹaɪzɪŋli , kənsɪdɚɹɪŋ ðæt bɛɹd ɪz ɐ fɔːɹmɚ fɪlm ɛdɪɾɚ , ðə muːvi ɪz ɹæðɚ tʃɑːpi ",0
"dᵻɹɛktɪŋ wɪð ɐ ʃʊɹ ænd mɛʒɚd hænd , ɛlɑːɹbiː heɪŋk ɑːɹɹɑːɹbiː stɪɹz klɪɹ ʌvðə sɛnseɪʃənəl ænd ɔfɚz ɪnstɛd ɐn ʌnflɪntʃɪŋ ænd ɑːbdʒɛktɪv lʊk æɾə dᵻsaɪdɪdli pɚvɜːs pæθɑːlədʒi ",1
"ɪt wʌz ɛnt ðə sʌbdʒɛkt mæɾɚ ðæt ʌltᵻmətli dᵻfiːɾᵻd ðə fɪlm ɪt wʌzðɪ ʌnfʊlfɪlɪŋ , ɪŋkɑːŋɡɹuːəs , weɪt ɐ sɛkənd , dɪd aɪ mɪs sʌmθɪŋ ? ",0
"waɪsmən ɪz peɪʃənt ænd ʌŋkɑːmpɹəmaɪzɪŋ , lɛɾɪŋ hɪz kæmɹə əbzɜːv ænd ɹɛkɚd ðə laɪvz ʌv wɪmɪn tɔːɹn ɐpɑːɹt baɪ ɐ lɛɡəsi ʌv ɐbjuːs ",1
"ɪt ɛs ɐ kəmpɛlɪŋ ænd hɔːɹɪfaɪɪŋ stoːɹi , ænd ðə læɹeɪmi pɹɑːdʒɛkt ɪz wɜːθwaɪl fɔːɹ ɹᵻmaɪndɪŋ ʌs ðæt ðɪs sɔːɹt ʌv θɪŋ dʌz , ɪn fækt , stɪl hæpən ɪn ɐmɛɹɪkə ",1
"ʌb iːkwəli spuːfs ænd sɛləbɹeɪts ðə moːɹ aʊtɹiː æspɛkts ʌv blæk kʌltʃɚ ænd ðə doːɹkiɚɹ æspɛkts ʌv waɪt kʌltʃɚ , iːvən æz ɪt pɔɪnts aʊt haʊ ɪnsɛpɚɹəbəl ðə tuː ɑːɹ ",1
"fʊl fɹʌntəl , wɪtʃ oʊpənz tədeɪ neɪʃənwaɪd , kʊd ɔːlmoʊst biː klæsᵻfaɪd æz ɐ muːvi ɪndʌstɹi sæɾaɪɚ , bʌt ɪt læks ðə dʒɛnɚɹəs ɪŋkluːsɪvnəs ðæt ɪz ðə ʒɑːnɹə ɛs dᵻfɪnɪtɪv , ɪf dɪsɪndʒɛnjuːəs , fiːtʃɚ ",0
"ʌltᵻmətli ðə muːvi ɪz tuː hɛdi fɔːɹ tʃɪldɹən , ænd tuː pɹiːki fɔːɹ ɐdʌlts ",0
kʊd ɛnt sʌmwʌn teɪk ɹɑːb ʃneɪdɚ ænd hæv hɪm swɪtʃ bɑːdiz wɪð ɐ fʌni pɜːsən ? ,0
"ɪnðə ɹɔŋ hændz , aɪ iː pɛploʊ ɛs , ɪt ɛs sɪmpli ʌnbɛɹəbəl ",0
"wʌt seɪvz ɪt ænd meɪks ɪt wʌn ʌvðə bɛɾɚ vɪdɪoʊ ɡeɪm beɪst flɪks , ɪz ðætðə fɪlm ɐknɑːlɪdʒᵻz ʌpfɹʌnt ðætðə plɑːt meɪks noʊ sɛns , sʌtʃ ðætðə læk ʌv lɪnɪɹᵻɾi ɪz ðə pɔɪnt ʌv ɪmoʊʃənəl ænd mɔːɹəl dᵻpɑːɹtʃɚ fɔːɹ pɹoʊɾɐɡənɪst ælɪs ",1
"laɪk ɐn æftɚskuːl spɛʃəl wɪð kɔstuːmz baɪ dʒaɪəni vɚsɑːtʃi , mæd lʌv lʊks bɛɾɚ ðɐn ɪt fiːlz ",0
"ɐ stɹɔŋ skɹɪpt , paʊɚfəl dᵻɹɛkʃən ænd splɛndɪd pɹədʌkʃən dɪzaɪn ɐlaʊz ʌs təbi tɹænspoːɹɾᵻd ɪntʊ ðə laɪf ʌv dʌbəljuːleɪdɪslɔː ʃpɪlmən , huː ɪz nɑːt oʊnli ɐ piənɪst , bʌt ɐ ɡʊd hjuːmən biːɪŋ ",1
"mɪlɚ tɛlz ðɪs vɛɹi kəmpɛlɪŋ teɪl wɪð lɪɾəl fʌs ɔːɹ nɔɪz , ɛkspɜːtli plʌkɪŋ tɛnʃən fɹʌm kwaɪət ",1
"ɪt hɐz noʊ ɐfɛkt ɔnðə kɜːdz , bʌt ɪt woːɹ miː daʊn ",0
ðə wɔntən slɪpɚɹinəs ʌv kɔːɹpəs ænd ɪts eɪmiəbəl dʒɜːkɪŋ ænd ɹᵻʃeɪpɪŋ ʌv fɪzɪkəl taɪm ænd speɪs wʊd meɪk ɪɾ ɐ ɡɹeɪt piːs tə wɑːtʃ wɪð kɪdz ænd juːs tʊ ɪntɹəduːs vɪdɪoʊ æz ɑːɹt ,1
"ðə ɹiːəl stɑːɹ ʌv ðɪs muːvi ɪz ðə skoːɹ , æz ɪnðə sɔŋz tɹænsleɪt wɛl tə fɪlm , ænd ɪt ɛs ɹiəli wɛl dᵻɹɛktᵻd ",1
"ɪnstɛd ʌv lɛɾɪŋ ðə læfs kʌm æz ðeɪ meɪ , lɔːɹəns ʌnliːʃᵻz hɪz tɹeɪdmɑːɹk mɪsɑːdʒɪni ɜː , kɑːmədi laɪk ɐ hjuːmən vɑːlkeɪnoʊ ɔːɹ ɐn oʊvɚfloʊɪŋ sɛptɪk tæŋk , teɪk jʊɹ pɪk ",0
ðɪs tʌksiːdoʊ ʃʊdəv bɪn sɛnt bæk tə ðə teɪlɚ fɔːɹ sʌm meɪdʒɚɹ ɔltɚɹeɪʃənz ,0
ɛvɚ siː wʌn ʌv ðoʊz kɑːmədiz ðæt dʒʌst siːm laɪk ɐ bæd aɪdiə fɹʌm fɹeɪm wʌn ? ,0
ðə fɪlm ɪz ɪmpɹɛsɪv fɚðə saɪts ænd saʊndz ʌvðə wʌndɹəs biːts ðə wɜːld hɐz tʊ ɔfɚ ,1
"fɔːɹ moʊst əv ɪts fʊɾɪdʒ , ðə nuː θɹɪlɚ pɹuːvz ðæt dᵻɹɛktɚɹ ɛm naɪt ʃaɪɐmælæn kæn wiːv ɐn ɪɹi spɛl ænd ðæt mɛl ɡɪbsən kæn ɡæsp , ʃʌdɚɹ ænd iːvən tɹɛmbəl wɪðaʊt luːzɪŋ hɪz mɐtʃɪzmoʊ ",1
daʊnɹaɪt tɹænspæɹənt ɪz ðə skɹɪpt ɛs ɛndləs ɐsɔlt ʌv ɛmbæɹəsɪŋli hæm fɪstᵻd sɛks dʒoʊks ðæt ɹiːk əvə skɹɪpt ɹᵻɹaɪt dɪzaɪnd tə ɡɑːɹnɚ ðə fɪlm ɐ kuːlɚ piːdʒiː θɜːtiːn ɹeɪɾɪŋ ,0
"ðə pɚfoːɹmənsᵻz ɑːɹ soʊ oʊvɚsteɪɾᵻd , ðɪ ɪfɛkt kʌmz ɔf æz sɛlf pæɹədi ",0
ɪn tɜːmz ʌv ɛksɪkjuːʃən ðɪs muːvi ɪz kɛɹləs ænd ʌnfoʊkəst ,0
ðə stoːɹi ʌltᵻmətli teɪks hoʊld ænd ɡɹɪps hɑːɹd ,1
ðə hoʊl muːvi ɪz sɪmpli ɐ leɪzi ɛksɚsaɪz ɪn bæd fɪlmeɪkɪŋ ðæt æsks juː tə nɑːt oʊnli səspɛnd jʊɹ dɪsbᵻliːf bʌt jʊɹ ɪntɛlɪdʒəns æz wɛl ,0
"ɪt pʊts wɑːʃɪŋtən , æz ɑːnɪst wɜːkɪŋ mæn dʒɑːn kjuː ɑːɹtʃɪbɔːld , ɔn ɐ pɛdɪstəl , ðɛn kiːps lɪftɪŋ ðə pɛdɪstəl haɪɚ ",1
aɪ hɐvnɑːt bɪn ðɪs dɪsɐpɔɪntᵻd baɪ ɐ muːvi ɪn ɐ lɔŋ taɪm ,0
ɐn ɔːltɜːnətli fæsᵻneɪɾɪŋ ænd fɹʌstɹeɪɾɪŋ dɑːkjuːmɛntɚɹi ,1
"ɐ dᵻɹɪktoːɹɪəl tʊɹ də foːɹs baɪ bɜːnɑːɹd ɹoʊz , aɪvənz ɛkstiːsiː ",1
"ʌnfɔːɹtʃənətli , wʌn aʊɚ foʊɾoʊ laɪvz daʊn tʊ ɪts taɪɾəl ",0
"fɚɹə ɡaɪ huː hɐz weɪɾᵻd θɹiː jɪɹz wɪð bɹɛθləs æntɪsɪpeɪʃən fɚɹə nuː hæl hɑːɹtli muːvi tə poːɹ oʊvɚ , noʊ sʌtʃ θɪŋ ɪz ɐ bɪɡ lɛtdaʊn ",0
bjuːɾɪfəli pɹəduːst ,1
ɐ kəmpɛlɪŋ kʌmɪŋ ʌv eɪdʒ dɹɑːmə ɐbaʊt ðɪ ɑːɹdjuːəs dʒɜːni əvə sɛnsᵻtɪv jʌŋ ɡɜːl θɹuː ɐ sɪɹiz ʌv fɑːstɚ hoʊmz ænd ɐ fɪɹs stɹʌɡəl tə pʊl fɹiː fɹʌm hɜː deɪndʒɚɹəs ænd dɑːmɪnɪɹɪŋ mʌðɚ ɛs hoʊld oʊvɚ hɜː ,1
"liː ɛs ɐtʃiːvmənt ɛkstɛndz tə hɪz sʌpəl ʌndɚstændɪŋ ʌvðə ɹoʊl ðæt bɹaʊn pleɪd ɪn ɐmɛɹɪkən kʌltʃɚɹ æz ɐn æθliːt , ɐ muːvi stɑːɹ , ænd ɐn ɪmɪdʒ ʌv blæk ɪndɑːmɪɾəbɪlᵻɾi ",1
"ɪt ɛs dɛfɪnətli ɐn ɪmpɹuːvmənt ɔnðə fɜːst bleɪd , sɪns ɪt dʌz ɛnt teɪk ɪtsɛlf soʊ dɛdli sɪɹiəsli ",1
jɛt ðɪswʌn meɪks ʌp fɔːɹ ɪn hɑːɹt wʌt ɪt læks ɪn aʊtɹaɪt nuːnəs ,1
"ðə moʊst mɛmɚɹəbəl moʊmənt wʌz wɛn ɡɹiːn θɹuː mɛdɪkəl ɪkwɪpmənt æɾə wɪndoʊ nɑːt bɪkʌz ɪt wʌz pɚtɪkjʊlɚli fʌni , bʌt bɪkʌz aɪ hæd ɐ sɪɹiəs ɜːdʒ tə ɡɹæb ðɪ oʊld leɪdi æt ðɪ ɛnd ʌv maɪ aɪəl ɛs wɔːkɚ ænd tɔs ɪɾ æt ðə skɹiːn ɪn fɹʌstɹeɪʃən ",0
"ðə pɹɛmɪs ʌv ɐbændən hoʊldz pɹɑːmɪs , bʌt ɪts dᵻlɪvɚɹi ɪz ɐ kəmpliːt mɛs ",0
"ʃaɪɐmælæn ɔfɚz koʊpiəs hɪnts ɐlɔŋ ðə weɪ mɪɹɪæd saɪnz , ɪf juː wɪl ðæt bᵻniːθ ðə fəmɪlɪɹ , fʌni sɜːfɪs ɪz ɐ fɑːɹ bɪɡɚ , fɑːɹmoːɹ miːnɪŋfəl stoːɹi ðɐn wʌn ɪnwɪtʃ lɪɾəl ɡɹiːn mɛn kʌm tʊ ɜːθ fɔːɹ hɑːɹvɪstɪŋ pɜːpəsᵻz ",1
"kɔːl miː ɐ sɪnɪk , bʌt ðɛɹ ɛs sʌmθɪŋ ɔːfəli dɛdli ɐbaʊt ɛni muːvi wɪð ɐ laɪf ɐfɜːmɪŋ mɛsɪdʒ ",0
"wiː stɑːɹɾᵻd tə wʌndɚ ɪf sʌm ʌnpeɪd ɪntɜːn hæd dʒʌst taɪpd kɹɪs ɹɑːk , ænθəni hɑːpkɪnz ænd tɛɹɚɹɪsts ɪntʊ sʌm juːnɪvæk laɪk skɹɪpt məʃiːn ",0
ɪt ɛs hɑːɹd tʊ ɪmædʒɪn ðæt iːvən vɛɹi smɔːl tʃɪldɹən wɪl biː ɪmpɹɛst baɪ ðɪs taɪɚd ɹᵻtɹɛd ,0
"ðɪ ɑːɹt dᵻɹɛkʃən ɪz ɔfən ɛkskwɪsɪt , ænd ðɪ ænθɹəpəmoːɹfɪk ænɪməl kæɹɪktɚz ɑːɹ bjuːɾɪfəli ɹiːəlaɪzd θɹuː klɛvɚ meɪkʌp dɪzaɪn , liːvɪŋ wʌn tə hoʊp ðætðɪ ᵻvɛntʃuːəl diːviːdiː ɹᵻliːs wɪl ɔfɚ sʌbtaɪɾəlz ænd ðɪ ɚɹɪdʒɪnəl ɪtæliən læŋɡwɪdʒ saʊndtɹæk ",1
ðə pɹɑːbləm wɪð muːvɪz ɐbaʊt eɪndʒəlz ɪz ðeɪ hæv ɐ tɛndənsi tə slɪp ɪntʊ hoʊkəm ,0
"leɪzi fɪlmeɪkɪŋ , wɪððə dᵻɹɛktɚ teɪkɪŋ ɐ hændz ɔf ɐpɹoʊtʃ wɛn hiː ʃʊdəv ʃeɪpt ðə stoːɹi tə ʃoʊ ʌs waɪ ɪt ɛs kəmpɛlɪŋ ",0
"laɪk smoʊk sɪɡnəlz , ðə fɪlm ɪz ɔːlsoʊ ɪmbjuːd wɪð stɹɔŋ θiːmz ʌv fæmɪlɪəl taɪz ænd spɪɹɪtʃuːælᵻɾi ðæt ɑːɹ paʊɚfəl ænd muːvɪŋ wɪðaʊt stuːpɪŋ tə beɪs mɛlədɹɑːmə ",1
"æz wɪð soʊ mɛni mɜːtʃɐndaɪzd tə ðə mæks muːvɪz ʌv ðɪs taɪp , moːɹ taɪm ɐpɪɹz tə hæv ɡɔn ɪntʊ ɹᵻkɹuːɾɪŋ ðə ɹaɪt bændz fɚðə pleɪlɪst ænd ðə kɔstuːmɪŋ ʌvðə stɑːɹz ðɐn ɪntʊ ðə skɹɪpt , wɪtʃ hɐz ɐ hændfəl ʌv smɑːɹt dʒoʊks ænd nɑːt mʌtʃ ɛls ",0
ðə fɪlm ɛs ɪmɪdʒᵻz ɡɪv ɐ bækboʊn tə ðə kʌmpəni ænd pɹəvaɪd ɐn ɪmoʊʃənəl ɛdʒ tʊ ɪts ʌltᵻmət dᵻmaɪz ,1
"stʌft tə ðə bɹɪm wɪð aɪdiəz , ɐmɛɹɪkən ɪnstᵻɡeɪɾɚ maɪkəl mʊɹ ɛs fɪlm ɪz ɐ ɹæmblɪŋ ɛɡzæmᵻneɪʃən ʌv ɐmɛɹɪkən ɡʌn kʌltʃɚ ðæt juːzᵻz hɪz juːʒuːəl moʊdəs ɑːpɚɹændi ʌv kɹuːsɪfɪkʃən θɹuː dʒʌkstɐpəzɪʃən ",1
pɹɛs ðə dᵻliːt kiː ,0
ðə kaɪnd ʌv ɛntɚteɪnmənt ðæt pɛɹənts lʌv tə hæv ðɛɹ kɪdz siː ,1
"fɔːɹ ɔːl ɪts vɪʒuːəl pɐnæʃ ænd kəmpɛlɪŋ səpoːɹɾɪŋ kæɹɪktɚz , ðə hɑːɹt ʌvðə fɪlm ɹɛsts ɪnðə ɹᵻleɪʃənʃɪp bᵻtwiːn sʌlɪvən ænd hɪz sʌn ",1
ɪmɐmjʊɹɹə hɐz sɛd ðæt wɔːɹm wɔːɾɚɹ ʌndɚɹ ɐ ɹɛd bɹɪdʒ ɪz ɐ poʊᵻm tə ðɪ ɛndʊɹɹɪŋ stɹɛŋθs ʌv wɪmɪn ,1
"ɐ ɡɹeɪɾɪŋ , iːmeɪsɪeɪɾᵻd flɪk ",0
"ɪt ɛs plɑːtləs , ʃeɪpləs ænd jɛt , ɪt mʌst biː ɐdmɪɾᵻd , nɑːt ɛntaɪɚli hjuːmɚləs ",0
"wɪð ɐ toʊn æz vɛɹɪəbəl æz ðə sɪnɪmɐtɑːɡɹəfi , ʃiːfɚ ɛs fɪlm nɛvɚ sɛɾəlz ɪntʊ ðə laɪt fʊɾᵻd ɛntʃæntmənt ðə mətɪɹiəl niːdz , ænd ðə kæɹɪktɚz kwɜːks ænd fɔɪbəlz nɛvɚ dʒɛl ɪntʊ tʃɑːɹm ",0
"ɐ vɛɹi sloʊ , ʌnᵻvɛntfəl ɹaɪd ɚɹaʊnd ɐ pɹɪɾi tæɾɚd oʊld kæɹəsɛl ",0
dʒæksən ɪz ɔːlweɪz wɑːtʃəbəl ,1
ʃoʊtaɪm ɪz ɐ faɪn lʊkɪŋ fɪlm wɪð ɐ baʊnsi skoːɹ ænd ɐ klʌtʃ ʌv laɪvli sɔŋz fɔːɹ dɛft pʌŋktʃuːeɪʃən ,1
mɪb ɹoʊmən tuː ɪz ɐ muːvi ðæt meɪks ɪt pɑːsᵻbəl fɚðə vjuːɚ tə doʊz ɔf fɚɹə fjuː mɪnɪts ɔːɹ meɪk sɛvɹəl ɹʌnz tə ðə kənsɛʃən stænd ænd ɔːɹ ɹɛstɹuːm ænd nɑːt fiːl æz ɪf hiː ɔːɹ ʃiː hɐz mɪst ɛnɪθɪŋ ,0
"bɹaɪt , ɪntɛlɪdʒənt , ænd hjuːmənli fʌni fɪlm ",1
tuː bæd kɹeɪmɚ kʊd ɛnt meɪk ɐ ɡɛst ɐpɪɹəns tə laɪvn θɪŋz ʌp ,0
"θɹiːhʌndɹɪd jɪɹz ʌv ɹʌʃən hɪstɚɹi ænd kʌltʃɚ kəmpɹɛst ɪntʊ ɐn ɛvənɛsənt , siːmləs ænd sʌmptʃuːəs stɹiːm ʌv kɑːnʃəsnəs ",1
ðə mɑːdɚn ɹᵻmeɪk ʌv duːməz ɛs stoːɹi ɪz lɔŋ ɔn næɹətɪv ænd ɛlɑːɹbiː tuː ɑːɹɹɑːɹbiː ʃɔːɹt ɔn ækʃən ,0
siːɡəl ɪz peɪnfəli fuːlɪʃ ɪn tɹaɪɪŋ tə hoʊld ɑːntʊ wʌt ɛs lɛft ʌv hɪz pæs tʃɑːpsɑːki ɡloːɹi ,0
"ðɪ ɛndʒɔɪəbəl ʌndɚkʌvɚ bɹʌðɚ , ɐ zeɪni mɪks ʌv sæɾɚdeɪ naɪt laɪv staɪl pæɹədi , sɛvənti z blæksplɔɪteɪʃən fɪlmz ænd ɡuːfbɔːl ækʃən kɑːmədi ɡɔn waɪld , dɪʃᵻz aʊt ɐ tʌn ʌv læfs ðæt ɛvɹɪwʌn kæn ɛndʒɔɪ ",1
fæntæstɪk ! ,1
"ðɛɹ ɛs nɑːɾə spɑːɹk ʌv nuː ɪnspɚɹeɪʃən ɪn ɪt , dʒʌst moːɹ ʌvðə seɪm , dʌn wɪð noʊɾɪsəbli lɛs ɛnɚdʒi ænd ɪmædʒᵻneɪʃən ",0
ɹɛd dɹæɡən ɪz ɛntɚteɪnɪŋ ,1
"hɑːfmən weɪts tuː lɔŋ tə tɜːn hɪz muːvi ɪn ɐn ʌnɛkspɛktᵻd dᵻɹɛkʃən , ænd iːvən ðɛn hɪz toʊn ɹᵻteɪnz ɐ dʒɛntiːl , pɹɛp skuːl kwɔlᵻɾi ðæt fiːlz dʌsti ænd lɛðɚbaʊnd ",0
sɛkɹətɹi ɪz dʒʌst tuː ɚɹɪdʒɪnəl təbi ɪɡnoːɹd ,1
"waɪl tʃɛɹɪʃ dʌz ɛnt kəmpliːtli sɚvaɪv ɪts toʊnəl tɹænsfoːɹmeɪʃən fɹʌm dɑːɹk kɑːmədi tə səspɛns θɹɪlɚ , ɪt ɛs ɡɑːt dʒʌst ɪnʌf tʃɑːɹm ænd ɐpiːlɪŋ kæɹɪktɚ kwɜːks tə fɚɡɪv ðæt stɪl sɪɹiəs pɹɑːbləm ",1
ðə læk ʌv nætʃɚɹəlnəs meɪks ɛvɹɪθɪŋ siːm sɛlf kɑːnʃəsli poʊɛɾɪk ænd foːɹst ɪt ɛs ɐ pɪɾi ðæt ɛlɑːɹbiː nɛlsən ɛs ɑːɹɹɑːɹbiː ɐtʃiːvmənt dʌz ɛnt mætʃ hɪz æmbɪʃən ,0
ɡɹeɪəm ɡɹiːn ɛs nɑːvəl ʌv kɑːloʊnɪəlɪzəm ænd ɛmpaɪɚɹ ɪz ɛlɪveɪɾᵻd baɪ maɪkəl keɪn ɛs pɚfoːɹməns æz ɐ wɪɹi dʒɜːnəlɪst ɪn ɐ tʃeɪndʒɪŋ wɜːld ,1
"ðə muːvi ɪz soʊ ɹɛzəluːtli kɑːbəld təɡɛðɚɹ aʊɾəv oʊldɚ muːvɪz ðɐɾɪt iːvən juːsᵻz ɐ toʊɾəli ʌnnɛsᵻsɚɹi pɹoʊlɑːɡ , dʒʌst bɪkʌz ɪt siːmz əblɪɡətoːɹi ",0
"maɪ bɪɡ fæt ɡɹiːk wɛdɪŋ ɪz nɑːt oʊnli ðə bɛst deɪt muːvi ʌvðə jɪɹ , ɪt ɛs ɔːlsoʊ ɐ dɛɹ aɪ seɪ ɪt twaɪs dᵻlaɪtfəli tʃɑːɹmɪŋ ænd toʊɾəli ɐmɛɹɪkən , aɪ maɪt æd slaɪs ʌv kəmiːdɪk blɪs ",1
ɐn ɔf biːt ænd fænsifəl fɪlm ɐbaʊt ðə hjuːmən niːd fɔːɹ mɔnstɚz tə bleɪm fɔːɹ ɔːl ðæt ɪz ɐmɪs ɪnðə wɜːld ,1
ðɪs θɪŋ wɜːks ɔn noʊ lɛvəl wʌtsoʊɛvɚ fɔːɹ miː ,0
ɐ sᵻlɛkʃən ʌv siːnz ɪn sɜːtʃ əvə muːvi ,0
wʌn ʌvðə moʊst ɡloːɹiəsli ʌnsʌɾəl ænd ɐdɹiːnəlaɪzd ɛkstɹiːm ʃɑːkɚz sɪns ðɪ iːvəl dɛd ,1
wiː duː ɡɛt ðə dɪstɪŋkt ɪmpɹɛʃən ðæt ðɪs fɹæntʃaɪz ɪz dɹɔːɪŋ tʊ ɐ kloʊs ,0
"ɐn ʌnhoʊli mɛs , dɹɪvən baɪ ðə pɐθɛɾɪk aɪdiə ðæt ɪf juː ʃuːt sʌmθɪŋ ɔn kɹʌmi lʊkɪŋ vɪdɪoʊteɪp , ɪt mʌst biː leɪbəld hɪp , ɪnəveɪɾɪv ænd ɹiːəlɪstɪk ",0
